,url,text
2495,https://migri.fi/en/faq-students,You must also have sufficient means for studying in Finland and a valid and sufficient health insurance.
2496,https://migri.fi/en/faq-students,Apply for a residence permit using the form OLE OPI via the e-service.
2497,https://migri.fi/en/faq-students,Remember to include all the necessary attachments.
2499,https://migri.fi/en/faq-students,You do not need to submit a new application.
2500,https://migri.fi/en/faq-students,"However, you must notify the Finnish Immigration Service of the change, if you change"
2501,https://migri.fi/en/faq-students,"You do not need to notify us of the change if the level of the previous and the new school is the same (for example, if you change from a higher education institution to another)."
2502,https://migri.fi/en/faq-students,"If you will graduate and get your degree certificate within three months, you can apply for an extended permit for a person who has already completed a degree for work or to look for work."
2503,https://migri.fi/en/faq-students,"When you get your degree certificate, you should submit it to the Finnish Immigration Service as an attachment to your application."
2504,https://migri.fi/en/faq-students,"If you will graduate later than within three months, you should apply for an extended permit for studies."
2505,https://migri.fi/en/faq-students,"If you complete all of your studies in apprenticeship training, you will need a residence permit for an employed person (TTOL)."
2506,https://migri.fi/en/faq-students,"You will also need a residence permit for an employed person, if half or more of the duration of your studies is apprenticeship training."
2507,https://migri.fi/en/faq-students,"If you intend to complete less than half of your studies in apprenticeship training, you can study with a residence permit for studies."
2509,https://migri.fi/en/faq-students,You can follow the status of your application in the online service Enter Finland.
2510,https://migri.fi/en/faq-students,"If the online service tells you that your application is pending, it means that the Finnish Immigration Service has received your application."
2511,https://migri.fi/en/faq-students,"If you have submitted your application on paper, the Finnish embassy or consulate will send the application to Finland by courier."
2512,https://migri.fi/en/faq-students,It may take several weeks for the application to arrive in Finland by courier.
2513,https://migri.fi/en/faq-students,All you need to do is to wait.
2514,https://migri.fi/en/faq-students,"If there is anything unclear in your application, the Finnish Immigration Service will ask you for further clarification."
2515,https://migri.fi/en/faq-students,The authorities are obliged to ask for further clarifications if supplementary information is needed to make a decision on your application.
2516,https://migri.fi/en/faq-students,"If the Finnish Immigration Service has requested further clarifications from you and you have sent all the requested information, all you need to do is to wait."
2517,https://migri.fi/en/faq-students,The Finnish Immigration Service will contact you if there are any problems with the clarifications.
2518,https://migri.fi/en/faq-students,"If you submitted an online application, you can check the processing stage of your application in Enter Finland."
2519,https://migri.fi/en/faq-students,You can check the estimated processing time of a paper or online application and the application’s place in the processing queue by asking chatbot Kamu.
